fold,seed,dataset,window_id,class,group_id,class_rank,n_class,frac_5,frac_10,frac_25,frac_50,frac_100,parent_train_manifest_sha256
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:0-48000,ball,cwru48k_B014,16,66,False,False,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:264000-312000,ball,cwru48k_B014,17,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:408000-456000,ball,cwru48k_B014,18,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:240000-288000,ball,cwru48k_B014,19,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:240000-288000,ball,cwru48k_B014,20,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:384000-432000,ball,cwru48k_B014,21,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:24000-72000,ball,cwru48k_B014,22,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:360000-408000,ball,cwru48k_B014,23,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:432000-480000,ball,cwru48k_B014,24,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:192000-240000,ball,cwru48k_B014,25,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X189:DE:train:120000-168000,ball,cwru48k_B014,26,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X189:DE:train:168000-216000,ball,cwru48k_B014,27,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X189:DE:train:144000-192000,ball,cwru48k_B014,28,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X189:DE:train:48000-96000,ball,cwru48k_B014,29,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:48000-96000,ball,cwru48k_B014,30,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:120000-168000,ball,cwru48k_B014,31,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:408000-456000,ball,cwru48k_B014,32,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:312000-360000,ball,cwru48k_B014,33,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:336000-384000,ball,cwru48k_B014,34,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:168000-216000,ball,cwru48k_B014,35,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:384000-432000,ball,cwru48k_B014,36,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:360000-408000,ball,cwru48k_B014,37,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:288000-336000,ball,cwru48k_B014,38,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:96000-144000,ball,cwru48k_B014,39,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:360000-408000,ball,cwru48k_B014,40,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:48000-96000,ball,cwru48k_B014,41,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:0-48000,ball,cwru48k_B014,42,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:288000-336000,ball,cwru48k_B014,43,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:384000-432000,ball,cwru48k_B014,44,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:24000-72000,ball,cwru48k_B014,45,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:24000-72000,ball,cwru48k_B014,46,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:216000-264000,ball,cwru48k_B014,47,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X189:DE:train:0-48000,ball,cwru48k_B014,48,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:336000-384000,ball,cwru48k_B014,49,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:288000-336000,ball,cwru48k_B014,50,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:192000-240000,ball,cwru48k_B014,51,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:120000-168000,ball,cwru48k_B014,52,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:72000-120000,ball,cwru48k_B014,53,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:168000-216000,ball,cwru48k_B014,54,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:144000-192000,ball,cwru48k_B014,55,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:96000-144000,ball,cwru48k_B014,56,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X189:DE:train:24000-72000,ball,cwru48k_B014,57,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X190:DE:train:72000-120000,ball,cwru48k_B014,58,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:264000-312000,ball,cwru48k_B014,59,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:144000-192000,ball,cwru48k_B014,60,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X189:DE:train:192000-240000,ball,cwru48k_B014,61,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:432000-480000,ball,cwru48k_B014,62,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:432000-480000,ball,cwru48k_B014,63,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X191:DE:train:216000-264000,ball,cwru48k_B014,64,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X192:DE:train:72000-120000,ball,cwru48k_B014,65,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:48000-96000,inner_race,cwru48k_IR007,0,66,True,True,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:384000-432000,inner_race,cwru48k_IR007,1,66,True,True,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:192000-240000,inner_race,cwru48k_IR007,2,66,True,True,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X109:DE:train:96000-144000,inner_race,cwru48k_IR007,3,66,True,True,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:192000-240000,inner_race,cwru48k_IR007,4,66,False,True,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:240000-288000,inner_race,cwru48k_IR007,5,66,False,True,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:408000-456000,inner_race,cwru48k_IR007,6,66,False,True,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:24000-72000,inner_race,cwru48k_IR007,7,66,False,False,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:432000-480000,inner_race,cwru48k_IR007,8,66,False,False,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:24000-72000,inner_race,cwru48k_IR007,9,66,False,False,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:336000-384000,inner_race,cwru48k_IR007,10,66,False,False,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:288000-336000,inner_race,cwru48k_IR007,11,66,False,False,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:432000-480000,inner_race,cwru48k_IR007,12,66,False,False,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:168000-216000,inner_race,cwru48k_IR007,13,66,False,False,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X109:DE:train:48000-96000,inner_race,cwru48k_IR007,14,66,False,False,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X109:DE:train:144000-192000,inner_race,cwru48k_IR007,15,66,False,False,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X109:DE:train:192000-240000,inner_race,cwru48k_IR007,16,66,False,False,True,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:432000-480000,inner_race,cwru48k_IR007,17,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:384000-432000,inner_race,cwru48k_IR007,18,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:96000-144000,inner_race,cwru48k_IR007,19,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:336000-384000,inner_race,cwru48k_IR007,20,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:120000-168000,inner_race,cwru48k_IR007,21,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:0-48000,inner_race,cwru48k_IR007,22,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:0-48000,inner_race,cwru48k_IR007,23,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:312000-360000,inner_race,cwru48k_IR007,24,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:168000-216000,inner_race,cwru48k_IR007,25,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:288000-336000,inner_race,cwru48k_IR007,26,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:72000-120000,inner_race,cwru48k_IR007,27,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:72000-120000,inner_race,cwru48k_IR007,28,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:216000-264000,inner_race,cwru48k_IR007,29,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:408000-456000,inner_race,cwru48k_IR007,30,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:0-48000,inner_race,cwru48k_IR007,31,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:144000-192000,inner_race,cwru48k_IR007,32,66,False,False,False,True,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:312000-360000,inner_race,cwru48k_IR007,33,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X109:DE:train:168000-216000,inner_race,cwru48k_IR007,34,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X109:DE:train:0-48000,inner_race,cwru48k_IR007,35,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:24000-72000,inner_race,cwru48k_IR007,36,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:96000-144000,inner_race,cwru48k_IR007,37,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:216000-264000,inner_race,cwru48k_IR007,38,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:120000-168000,inner_race,cwru48k_IR007,39,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X109:DE:train:120000-168000,inner_race,cwru48k_IR007,40,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:384000-432000,inner_race,cwru48k_IR007,41,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:144000-192000,inner_race,cwru48k_IR007,42,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:192000-240000,inner_race,cwru48k_IR007,43,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X109:DE:train:24000-72000,inner_race,cwru48k_IR007,44,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:336000-384000,inner_race,cwru48k_IR007,45,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:120000-168000,inner_race,cwru48k_IR007,46,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:72000-120000,inner_race,cwru48k_IR007,47,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:144000-192000,inner_race,cwru48k_IR007,48,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:168000-216000,inner_race,cwru48k_IR007,49,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:360000-408000,inner_race,cwru48k_IR007,50,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X109:DE:train:72000-120000,inner_race,cwru48k_IR007,51,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:288000-336000,inner_race,cwru48k_IR007,52,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:360000-408000,inner_race,cwru48k_IR007,53,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:312000-360000,inner_race,cwru48k_IR007,54,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X110:DE:train:48000-96000,inner_race,cwru48k_IR007,55,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:240000-288000,inner_race,cwru48k_IR007,56,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X111:DE:train:264000-312000,inner_race,cwru48k_IR007,57,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:408000-456000,inner_race,cwru48k_IR007,58,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:48000-96000,inner_race,cwru48k_IR007,59,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
1,42,CWRU,f1:CWRU:cwru_X112:DE:train:96000-144000,inner_race,cwru48k_IR007,60,66,False,False,False,False,True,ccd0b9a2f616c90b12d541a4ffbedd539fefc1bd7d6204062724c0166a5a63ab
