fold,seed,dataset,window_id,class,group_id,class_rank,n_class,frac_5,frac_10,frac_25,frac_50,frac_100,parent_train_manifest_sha256
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:360000-408000,ball,cwru48k_B021,10,66,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X226:DE:train:192000-240000,ball,cwru48k_B021,11,66,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X226:DE:train:0-48000,ball,cwru48k_B021,12,66,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:336000-384000,ball,cwru48k_B021,13,66,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:216000-264000,ball,cwru48k_B021,14,66,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:144000-192000,ball,cwru48k_B021,15,66,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:216000-264000,ball,cwru48k_B021,16,66,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:72000-120000,ball,cwru48k_B021,17,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:264000-312000,ball,cwru48k_B021,18,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:168000-216000,ball,cwru48k_B021,19,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:216000-264000,ball,cwru48k_B021,20,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X226:DE:train:48000-96000,ball,cwru48k_B021,21,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:48000-96000,ball,cwru48k_B021,22,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:384000-432000,ball,cwru48k_B021,23,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:288000-336000,ball,cwru48k_B021,24,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:144000-192000,ball,cwru48k_B021,25,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:288000-336000,ball,cwru48k_B021,26,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:336000-384000,ball,cwru48k_B021,27,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:192000-240000,ball,cwru48k_B021,28,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:312000-360000,ball,cwru48k_B021,29,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:0-48000,ball,cwru48k_B021,30,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:312000-360000,ball,cwru48k_B021,31,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:120000-168000,ball,cwru48k_B021,32,66,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:0-48000,ball,cwru48k_B021,33,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:48000-96000,ball,cwru48k_B021,34,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:360000-408000,ball,cwru48k_B021,35,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:408000-456000,ball,cwru48k_B021,36,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:72000-120000,ball,cwru48k_B021,37,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:432000-480000,ball,cwru48k_B021,38,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X226:DE:train:168000-216000,ball,cwru48k_B021,39,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:240000-288000,ball,cwru48k_B021,40,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:24000-72000,ball,cwru48k_B021,41,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:0-48000,ball,cwru48k_B021,42,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X226:DE:train:144000-192000,ball,cwru48k_B021,43,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:264000-312000,ball,cwru48k_B021,44,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X226:DE:train:120000-168000,ball,cwru48k_B021,45,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:168000-216000,ball,cwru48k_B021,46,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:240000-288000,ball,cwru48k_B021,47,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:192000-240000,ball,cwru48k_B021,48,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:96000-144000,ball,cwru48k_B021,49,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:384000-432000,ball,cwru48k_B021,50,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X226:DE:train:96000-144000,ball,cwru48k_B021,51,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X226:DE:train:72000-120000,ball,cwru48k_B021,52,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:408000-456000,ball,cwru48k_B021,53,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:384000-432000,ball,cwru48k_B021,54,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:72000-120000,ball,cwru48k_B021,55,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X229:DE:train:24000-72000,ball,cwru48k_B021,56,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:360000-408000,ball,cwru48k_B021,57,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:312000-360000,ball,cwru48k_B021,58,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:240000-288000,ball,cwru48k_B021,59,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:96000-144000,ball,cwru48k_B021,60,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:432000-480000,ball,cwru48k_B021,61,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:120000-168000,ball,cwru48k_B021,62,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:192000-240000,ball,cwru48k_B021,63,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X227:DE:train:144000-192000,ball,cwru48k_B021,64,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X228:DE:train:48000-96000,ball,cwru48k_B021,65,66,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:24000-72000,inner_race,cwru48k_IR014,0,53,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:432000-480000,inner_race,cwru48k_IR014,1,53,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:336000-384000,inner_race,cwru48k_IR014,2,53,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:192000-240000,inner_race,cwru48k_IR014,3,53,False,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:288000-336000,inner_race,cwru48k_IR014,4,53,False,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:168000-216000,inner_race,cwru48k_IR014,5,53,False,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:312000-360000,inner_race,cwru48k_IR014,6,53,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:144000-192000,inner_race,cwru48k_IR014,7,53,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:24000-72000,inner_race,cwru48k_IR014,8,53,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:192000-240000,inner_race,cwru48k_IR014,9,53,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:48000-96000,inner_race,cwru48k_IR014,10,53,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:0-48000,inner_race,cwru48k_IR014,11,53,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:96000-144000,inner_race,cwru48k_IR014,12,53,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:72000-120000,inner_race,cwru48k_IR014,13,53,False,False,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:408000-456000,inner_race,cwru48k_IR014,14,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:72000-120000,inner_race,cwru48k_IR014,15,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:168000-216000,inner_race,cwru48k_IR014,16,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:240000-288000,inner_race,cwru48k_IR014,17,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:240000-288000,inner_race,cwru48k_IR014,18,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:288000-336000,inner_race,cwru48k_IR014,19,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:216000-264000,inner_race,cwru48k_IR014,20,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:168000-216000,inner_race,cwru48k_IR014,21,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:96000-144000,inner_race,cwru48k_IR014,22,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:432000-480000,inner_race,cwru48k_IR014,23,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:192000-240000,inner_race,cwru48k_IR014,24,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:240000-288000,inner_race,cwru48k_IR014,25,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:216000-264000,inner_race,cwru48k_IR014,26,53,False,False,False,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:120000-168000,inner_race,cwru48k_IR014,27,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:216000-264000,inner_race,cwru48k_IR014,28,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:312000-360000,inner_race,cwru48k_IR014,29,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:0-48000,inner_race,cwru48k_IR014,30,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:96000-144000,inner_race,cwru48k_IR014,31,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:24000-72000,inner_race,cwru48k_IR014,32,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:384000-432000,inner_race,cwru48k_IR014,33,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X173:DE:train:0-48000,inner_race,cwru48k_IR014,34,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:72000-120000,inner_race,cwru48k_IR014,35,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:144000-192000,inner_race,cwru48k_IR014,36,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:408000-456000,inner_race,cwru48k_IR014,37,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:336000-384000,inner_race,cwru48k_IR014,38,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:0-48000,inner_race,cwru48k_IR014,39,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:120000-168000,inner_race,cwru48k_IR014,40,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:360000-408000,inner_race,cwru48k_IR014,41,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:288000-336000,inner_race,cwru48k_IR014,42,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:120000-168000,inner_race,cwru48k_IR014,43,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:264000-312000,inner_race,cwru48k_IR014,44,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:48000-96000,inner_race,cwru48k_IR014,45,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:144000-192000,inner_race,cwru48k_IR014,46,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X175:DE:train:264000-312000,inner_race,cwru48k_IR014,47,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:48000-96000,inner_race,cwru48k_IR014,48,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:264000-312000,inner_race,cwru48k_IR014,49,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X176:DE:train:384000-432000,inner_race,cwru48k_IR014,50,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:360000-408000,inner_race,cwru48k_IR014,51,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X177:DE:train:312000-360000,inner_race,cwru48k_IR014,52,53,False,False,False,False,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X163:DE:train:0-48000,outer_race,cwru48k_OR007,0,188,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X138:DE:train:312000-360000,outer_race,cwru48k_OR007,1,188,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X164:DE:train:288000-336000,outer_race,cwru48k_OR007,2,188,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X150:DE:train:360000-408000,outer_race,cwru48k_OR007,3,188,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X151:DE:train:408000-456000,outer_race,cwru48k_OR007,4,188,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X150:DE:train:216000-264000,outer_race,cwru48k_OR007,5,188,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X149:DE:train:168000-216000,outer_race,cwru48k_OR007,6,188,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X138:DE:train:96000-144000,outer_race,cwru48k_OR007,7,188,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X150:DE:train:312000-360000,outer_race,cwru48k_OR007,8,188,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
2,2026,CWRU,f2:CWRU:cwru_X151:DE:train:120000-168000,outer_race,cwru48k_OR007,9,188,True,True,True,True,True,2be033786cbe88fb88df72ed66148caa113fac2e3d3edf5297b0c7412b3ffeb8
